codeCirconscription;inscrits;votesExprimes;abstentions;tauxAbstention;nomListe;nbVoix;pourcentage
82002;97850;53058;42368;43.3;FRANCE LIBRE;13;0.02
82002;97850;53058;42368;43.3;EUROPE TERRITOIRES ÉCOLOGIE;189;0.36
82002;97850;53058;42368;43.3;LA RUCHE CITOYENNE;3;0.01
82002;97850;53058;42368;43.3;GAUCHE UNIE;1384;2.61
82002;97850;53058;42368;43.3;DEFENDRE LES ENFANTS;7;0.01
82002;97850;53058;42368;43.3;EAC;574;1.08
82002;97850;53058;42368;43.3;DEMOCRATIE REPRESENTATIVE;0;0
82002;97850;53058;42368;43.3;ESPERANTO;21;0.04
82002;97850;53058;42368;43.3;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;1;0
82001;93872;51309;40438;43.08;HUMANITE SOUVERAINE;3;0.01
82001;93872;51309;40438;43.08;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;3;0.01
82001;93872;51309;40438;43.08;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;3363;6.55
82001;93872;51309;40438;43.08;LFI - UP;3869;7.54
82001;93872;51309;40438;43.08;La FRANCE REVIENT;18003;35.09
82001;93872;51309;40438;43.08;EUROPE ÉCOLOGIE;2198;4.28
82001;93872;51309;40438;43.08;FREE PALESTINE;1;0
82001;93872;51309;40438;43.08;PARTI ANIMALISTE;957;1.87
82001;93872;51309;40438;43.08;PARTI REVOLUTIONNAIRE COMMUNISTES;3;0.01
82001;93872;51309;40438;43.08;PARTI PIRATE;35;0.07
82001;93872;51309;40438;43.08;BESOIN D'EUROPE;5757;11.22
82001;93872;51309;40438;43.08;PACE;2;0
82001;93872;51309;40438;43.08;ÉQUINOXE;133;0.26
82001;93872;51309;40438;43.08;ECOLOGIE POSITIVE;196;0.38
82001;93872;51309;40438;43.08;LISTE ASSELINEAU-FREXIT;627;1.22
82001;93872;51309;40438;43.08;PAIX ET DECROISSANCE;6;0.01
82001;93872;51309;40438;43.08;POUR UNE AUTRE EUROPE;9;0.02
82001;93872;51309;40438;43.08;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3172;6.18
82001;93872;51309;40438;43.08;LUTTE OUVRIERE;201;0.39
82001;93872;51309;40438;43.08;CHANGER L'EUROPE;2;0
82001;93872;51309;40438;43.08;NLP;31;0.06
82001;93872;51309;40438;43.08;URGENCE REVOLUTION !;88;0.17
82001;93872;51309;40438;43.08;PPL;1;0
82001;93872;51309;40438;43.08;L'EUROPE CA SUFFIT !;488;0.95
82001;93872;51309;40438;43.08;PRENONS-NOUS EN MAIN;1;0
82001;93872;51309;40438;43.08;FORTERESSE EUROPE;8;0.02
82001;93872;51309;40438;43.08;REVEIL EUR;7636;14.88
82001;93872;51309;40438;43.08;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;14;0.03
82001;93872;51309;40438;43.08;AR;2612;5.09
82001;93872;51309;40438;43.08;FRANCE LIBRE;17;0.03
82001;93872;51309;40438;43.08;EUROPE TERRITOIRES ÉCOLOGIE;134;0.26
82001;93872;51309;40438;43.08;LA RUCHE CITOYENNE;15;0.03
82001;93872;51309;40438;43.08;GAUCHE UNIE;1131;2.2
82001;93872;51309;40438;43.08;DEFENDRE LES ENFANTS;7;0.01
82001;93872;51309;40438;43.08;EAC;573;1.12
82001;93872;51309;40438;43.08;DEMOCRATIE REPRESENTATIVE;0;0
82001;93872;51309;40438;43.08;ESPERANTO;13;0.03
82001;93872;51309;40438;43.08;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
83005;103150;54633;47290;45.85;HUMANITE SOUVERAINE;0;0
83005;103150;54633;47290;45.85;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;5;0.01
83005;103150;54633;47290;45.85;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;5363;9.82
83005;103150;54633;47290;45.85;LFI - UP;2651;4.85
83005;103150;54633;47290;45.85;La FRANCE REVIENT;24587;45
83005;103150;54633;47290;45.85;EUROPE ÉCOLOGIE;1288;2.36
83005;103150;54633;47290;45.85;FREE PALESTINE;11;0.02
83005;103150;54633;47290;45.85;PARTI ANIMALISTE;1208;2.21
83005;103150;54633;47290;45.85;PARTI REVOLUTIONNAIRE COMMUNISTES;2;0
83005;103150;54633;47290;45.85;PARTI PIRATE;34;0.06
83005;103150;54633;47290;45.85;BESOIN D'EUROPE;7795;14.27
83005;103150;54633;47290;45.85;PACE;30;0.05
83005;103150;54633;47290;45.85;ÉQUINOXE;98;0.18
83005;103150;54633;47290;45.85;ECOLOGIE POSITIVE;189;0.35
83005;103150;54633;47290;45.85;LISTE ASSELINEAU-FREXIT;627;1.15
83005;103150;54633;47290;45.85;PAIX ET DECROISSANCE;2;0
83005;103150;54633;47290;45.85;POUR UNE AUTRE EUROPE;9;0.02
83005;103150;54633;47290;45.85;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4219;7.72
83005;103150;54633;47290;45.85;LUTTE OUVRIERE;113;0.21
83005;103150;54633;47290;45.85;CHANGER L'EUROPE;1;0
83005;103150;54633;47290;45.85;NLP;2;0
83005;103150;54633;47290;45.85;URGENCE REVOLUTION !;29;0.05
83005;103150;54633;47290;45.85;PPL;2;0
83005;103150;54633;47290;45.85;L'EUROPE CA SUFFIT !;546;1
83005;103150;54633;47290;45.85;PRENONS-NOUS EN MAIN;8;0.01
83005;103150;54633;47290;45.85;FORTERESSE EUROPE;23;0.04
83005;103150;54633;47290;45.85;REVEIL EUR;4035;7.39
83005;103150;54633;47290;45.85;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;1;0
83005;103150;54633;47290;45.85;AR;590;1.08
83005;103150;54633;47290;45.85;FRANCE LIBRE;11;0.02
83005;103150;54633;47290;45.85;EUROPE TERRITOIRES ÉCOLOGIE;62;0.11
83005;103150;54633;47290;45.85;LA RUCHE CITOYENNE;12;0.02
83005;103150;54633;47290;45.85;GAUCHE UNIE;562;1.03
83005;103150;54633;47290;45.85;DEFENDRE LES ENFANTS;2;0
83005;103150;54633;47290;45.85;EAC;494;0.9
83005;103150;54633;47290;45.85;DEMOCRATIE REPRESENTATIVE;1;0
83005;103150;54633;47290;45.85;ESPERANTO;20;0.04
83005;103150;54633;47290;45.85;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;1;0
83008;111569;59016;51042;45.75;HUMANITE SOUVERAINE;0;0
83008;111569;59016;51042;45.75;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;1;0
83008;111569;59016;51042;45.75;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;4722;8
83008;111569;59016;51042;45.75;LFI - UP;3098;5.25
83008;111569;59016;51042;45.75;La FRANCE REVIENT;26102;44.23
83008;111569;59016;51042;45.75;EUROPE ÉCOLOGIE;2041;3.46
83008;111569;59016;51042;45.75;FREE PALESTINE;14;0.02
83008;111569;59016;51042;45.75;PARTI ANIMALISTE;1337;2.27
83008;111569;59016;51042;45.75;PARTI REVOLUTIONNAIRE COMMUNISTES;1;0
83008;111569;59016;51042;45.75;PARTI PIRATE;17;0.03
83008;111569;59016;51042;45.75;BESOIN D'EUROPE;7059;11.96
83008;111569;59016;51042;45.75;PACE;4;0.01
83008;111569;59016;51042;45.75;ÉQUINOXE;155;0.26
83008;111569;59016;51042;45.75;ECOLOGIE POSITIVE;288;0.49
83008;111569;59016;51042;45.75;LISTE ASSELINEAU-FREXIT;807;1.37
83008;111569;59016;51042;45.75;PAIX ET DECROISSANCE;12;0.02
83008;111569;59016;51042;45.75;POUR UNE AUTRE EUROPE;3;0.01
83008;111569;59016;51042;45.75;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3063;5.19
83008;111569;59016;51042;45.75;LUTTE OUVRIERE;170;0.29
83008;111569;59016;51042;45.75;CHANGER L'EUROPE;2;0
83008;111569;59016;51042;45.75;NLP;6;0.01
83008;111569;59016;51042;45.75;URGENCE REVOLUTION !;70;0.12
83008;111569;59016;51042;45.75;PPL;11;0.02
83008;111569;59016;51042;45.75;L'EUROPE CA SUFFIT !;807;1.37
83008;111569;59016;51042;45.75;PRENONS-NOUS EN MAIN;1;0
83008;111569;59016;51042;45.75;FORTERESSE EUROPE;2;0
83008;111569;59016;51042;45.75;REVEIL EUR;5782;9.8
83008;111569;59016;51042;45.75;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
83008;111569;59016;51042;45.75;AR;1464;2.48
83008;111569;59016;51042;45.75;FRANCE LIBRE;18;0.03
83008;111569;59016;51042;45.75;EUROPE TERRITOIRES ÉCOLOGIE;88;0.15
83008;111569;59016;51042;45.75;LA RUCHE CITOYENNE;6;0.01
83008;111569;59016;51042;45.75;GAUCHE UNIE;1099;1.86
83008;111569;59016;51042;45.75;DEFENDRE LES ENFANTS;16;0.03
83008;111569;59016;51042;45.75;EAC;728;1.23
83008;111569;59016;51042;45.75;DEMOCRATIE REPRESENTATIVE;1;0
83008;111569;59016;51042;45.75;ESPERANTO;21;0.04
83008;111569;59016;51042;45.75;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
83004;115554;59626;54430;47.1;HUMANITE SOUVERAINE;1;0
83004;115554;59626;54430;47.1;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;2;0
83004;115554;59626;54430;47.1;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;5945;9.97
83004;115554;59626;54430;47.1;LFI - UP;2728;4.58
83004;115554;59626;54430;47.1;La FRANCE REVIENT;27144;45.52
83004;115554;59626;54430;47.1;EUROPE ÉCOLOGIE;1455;2.44
83004;115554;59626;54430;47.1;FREE PALESTINE;2;0
83004;115554;59626;54430;47.1;PARTI ANIMALISTE;1426;2.39
83004;115554;59626;54430;47.1;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
83004;115554;59626;54430;47.1;PARTI PIRATE;30;0.05
83004;115554;59626;54430;47.1;BESOIN D'EUROPE;7934;13.31
83004;115554;59626;54430;47.1;PACE;0;0
83004;115554;59626;54430;47.1;ÉQUINOXE;123;0.21
83004;115554;59626;54430;47.1;ECOLOGIE POSITIVE;231;0.39
83004;115554;59626;54430;47.1;LISTE ASSELINEAU-FREXIT;717;1.2
83004;115554;59626;54430;47.1;PAIX ET DECROISSANCE;3;0.01
83004;115554;59626;54430;47.1;POUR UNE AUTRE EUROPE;0;0
83004;115554;59626;54430;47.1;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3978;6.67
83004;115554;59626;54430;47.1;LUTTE OUVRIERE;137;0.23
83004;115554;59626;54430;47.1;CHANGER L'EUROPE;1;0
83004;115554;59626;54430;47.1;NLP;1;0
83004;115554;59626;54430;47.1;URGENCE REVOLUTION !;38;0.06
83004;115554;59626;54430;47.1;PPL;0;0
83004;115554;59626;54430;47.1;L'EUROPE CA SUFFIT !;704;1.18
83004;115554;59626;54430;47.1;PRENONS-NOUS EN MAIN;3;0.01
83004;115554;59626;54430;47.1;FORTERESSE EUROPE;4;0.01
83004;115554;59626;54430;47.1;REVEIL EUR;4462;7.48
83004;115554;59626;54430;47.1;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
83004;115554;59626;54430;47.1;AR;1085;1.82
83004;115554;59626;54430;47.1;FRANCE LIBRE;15;0.03
83004;115554;59626;54430;47.1;EUROPE TERRITOIRES ÉCOLOGIE;75;0.13
83004;115554;59626;54430;47.1;LA RUCHE CITOYENNE;11;0.02
83004;115554;59626;54430;47.1;GAUCHE UNIE;759;1.27
83004;115554;59626;54430;47.1;DEFENDRE LES ENFANTS;2;0
83004;115554;59626;54430;47.1;EAC;586;0.98
83004;115554;59626;54430;47.1;DEMOCRATIE REPRESENTATIVE;0;0
83004;115554;59626;54430;47.1;ESPERANTO;24;0.04
83004;115554;59626;54430;47.1;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
83007;103906;54850;47951;46.15;HUMANITE SOUVERAINE;0;0
83007;103906;54850;47951;46.15;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
83007;103906;54850;47951;46.15;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;4874;8.89
83007;103906;54850;47951;46.15;LFI - UP;3233;5.89
83007;103906;54850;47951;46.15;La FRANCE REVIENT;22925;41.8
83007;103906;54850;47951;46.15;EUROPE ÉCOLOGIE;1544;2.81
83007;103906;54850;47951;46.15;FREE PALESTINE;2;0
83007;103906;54850;47951;46.15;PARTI ANIMALISTE;1198;2.18
83007;103906;54850;47951;46.15;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
83007;103906;54850;47951;46.15;PARTI PIRATE;17;0.03
83007;103906;54850;47951;46.15;BESOIN D'EUROPE;7624;13.9
83007;103906;54850;47951;46.15;PACE;2;0
83007;103906;54850;47951;46.15;ÉQUINOXE;112;0.2
83007;103906;54850;47951;46.15;ECOLOGIE POSITIVE;197;0.36
83007;103906;54850;47951;46.15;LISTE ASSELINEAU-FREXIT;567;1.03
83007;103906;54850;47951;46.15;PAIX ET DECROISSANCE;1;0
83007;103906;54850;47951;46.15;POUR UNE AUTRE EUROPE;1;0
83007;103906;54850;47951;46.15;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3793;6.92
83007;103906;54850;47951;46.15;LUTTE OUVRIERE;145;0.26
83007;103906;54850;47951;46.15;CHANGER L'EUROPE;0;0
83007;103906;54850;47951;46.15;NLP;3;0.01
83007;103906;54850;47951;46.15;URGENCE REVOLUTION !;49;0.09
83007;103906;54850;47951;46.15;PPL;0;0
83007;103906;54850;47951;46.15;L'EUROPE CA SUFFIT !;649;1.18
83007;103906;54850;47951;46.15;PRENONS-NOUS EN MAIN;2;0
83007;103906;54850;47951;46.15;FORTERESSE EUROPE;5;0.01
83007;103906;54850;47951;46.15;REVEIL EUR;5288;9.64
83007;103906;54850;47951;46.15;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;7;0.01
83007;103906;54850;47951;46.15;AR;602;1.1
83007;103906;54850;47951;46.15;FRANCE LIBRE;5;0.01
83007;103906;54850;47951;46.15;EUROPE TERRITOIRES ÉCOLOGIE;107;0.2
83007;103906;54850;47951;46.15;LA RUCHE CITOYENNE;3;0.01
83007;103906;54850;47951;46.15;GAUCHE UNIE;1297;2.36
83007;103906;54850;47951;46.15;DEFENDRE LES ENFANTS;4;0.01
83007;103906;54850;47951;46.15;EAC;579;1.06
83007;103906;54850;47951;46.15;DEMOCRATIE REPRESENTATIVE;0;0
83007;103906;54850;47951;46.15;ESPERANTO;15;0.03
83007;103906;54850;47951;46.15;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
83006;129208;68715;58942;45.62;HUMANITE SOUVERAINE;0;0
83006;129208;68715;58942;45.62;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;1;0
83006;129208;68715;58942;45.62;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;5328;7.75
83006;129208;68715;58942;45.62;LFI - UP;3484;5.07
83006;129208;68715;58942;45.62;La FRANCE REVIENT;31891;46.41
83006;129208;68715;58942;45.62;EUROPE ÉCOLOGIE;2434;3.54
83006;129208;68715;58942;45.62;FREE PALESTINE;14;0.02
83006;129208;68715;58942;45.62;PARTI ANIMALISTE;1516;2.21
83006;129208;68715;58942;45.62;PARTI REVOLUTIONNAIRE COMMUNISTES;28;0.04
83006;129208;68715;58942;45.62;PARTI PIRATE;16;0.02
83006;129208;68715;58942;45.62;BESOIN D'EUROPE;8059;11.73
83006;129208;68715;58942;45.62;PACE;64;0.09
83006;129208;68715;58942;45.62;ÉQUINOXE;176;0.26
83006;129208;68715;58942;45.62;ECOLOGIE POSITIVE;231;0.34
83006;129208;68715;58942;45.62;LISTE ASSELINEAU-FREXIT;815;1.19
83006;129208;68715;58942;45.62;PAIX ET DECROISSANCE;13;0.02
83006;129208;68715;58942;45.62;POUR UNE AUTRE EUROPE;11;0.02
83006;129208;68715;58942;45.62;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3621;5.27
83006;129208;68715;58942;45.62;LUTTE OUVRIERE;216;0.31
83006;129208;68715;58942;45.62;CHANGER L'EUROPE;8;0.01
83006;129208;68715;58942;45.62;NLP;6;0.01
83006;129208;68715;58942;45.62;URGENCE REVOLUTION !;61;0.09
83006;129208;68715;58942;45.62;PPL;1;0
83006;129208;68715;58942;45.62;L'EUROPE CA SUFFIT !;884;1.29
83006;129208;68715;58942;45.62;PRENONS-NOUS EN MAIN;6;0.01
83006;129208;68715;58942;45.62;FORTERESSE EUROPE;58;0.08
83006;129208;68715;58942;45.62;REVEIL EUR;6077;8.84
83006;129208;68715;58942;45.62;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;22;0.03
83006;129208;68715;58942;45.62;AR;1282;1.87
83006;129208;68715;58942;45.62;FRANCE LIBRE;15;0.02
83006;129208;68715;58942;45.62;EUROPE TERRITOIRES ÉCOLOGIE;138;0.2
83006;129208;68715;58942;45.62;LA RUCHE CITOYENNE;6;0.01
83006;129208;68715;58942;45.62;GAUCHE UNIE;1351;1.97
83006;129208;68715;58942;45.62;DEFENDRE LES ENFANTS;6;0.01
83006;129208;68715;58942;45.62;EAC;840;1.22
83006;129208;68715;58942;45.62;DEMOCRATIE REPRESENTATIVE;2;0
83006;129208;68715;58942;45.62;ESPERANTO;33;0.05
83006;129208;68715;58942;45.62;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;1;0
83002;111456;58432;51772;46.45;HUMANITE SOUVERAINE;0;0
83002;111456;58432;51772;46.45;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
83002;111456;58432;51772;46.45;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;5056.5;8.65
83002;111456;58432;51772;46.45;LFI - UP;4230;7.24
83002;111456;58432;51772;46.45;La FRANCE REVIENT;24170.5;41.37
83002;111456;58432;51772;46.45;EUROPE ÉCOLOGIE;1985.5;3.4
83002;111456;58432;51772;46.45;FREE PALESTINE;2.5;0
83002;111456;58432;51772;46.45;PARTI ANIMALISTE;1311;2.24
83002;111456;58432;51772;46.45;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
83002;111456;58432;51772;46.45;PARTI PIRATE;15;0.03
83002;111456;58432;51772;46.45;BESOIN D'EUROPE;7385.5;12.64
83002;111456;58432;51772;46.45;PACE;14.5;0.02
83002;111456;58432;51772;46.45;ÉQUINOXE;154;0.26
83002;111456;58432;51772;46.45;ECOLOGIE POSITIVE;252.5;0.43
83002;111456;58432;51772;46.45;LISTE ASSELINEAU-FREXIT;708.5;1.21
83002;111456;58432;51772;46.45;PAIX ET DECROISSANCE;3;0.01
83002;111456;58432;51772;46.45;POUR UNE AUTRE EUROPE;0.5;0
83002;111456;58432;51772;46.45;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4000;6.85
83002;111456;58432;51772;46.45;LUTTE OUVRIERE;170;0.29
83002;111456;58432;51772;46.45;CHANGER L'EUROPE;2;0
83002;111456;58432;51772;46.45;NLP;3.5;0.01
83002;111456;58432;51772;46.45;URGENCE REVOLUTION !;53;0.09
83002;111456;58432;51772;46.45;PPL;2;0
83002;111456;58432;51772;46.45;L'EUROPE CA SUFFIT !;633;1.08
83002;111456;58432;51772;46.45;PRENONS-NOUS EN MAIN;2.5;0
83002;111456;58432;51772;46.45;FORTERESSE EUROPE;5;0.01
83002;111456;58432;51772;46.45;REVEIL EUR;5633.5;9.64
83002;111456;58432;51772;46.45;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;7;0.01
83002;111456;58432;51772;46.45;AR;812;1.39
83002;111456;58432;51772;46.45;FRANCE LIBRE;8;0.01
83002;111456;58432;51772;46.45;EUROPE TERRITOIRES ÉCOLOGIE;104.5;0.18
83002;111456;58432;51772;46.45;LA RUCHE CITOYENNE;3;0.01
83002;111456;58432;51772;46.45;GAUCHE UNIE;1030.5;1.76
83002;111456;58432;51772;46.45;DEFENDRE LES ENFANTS;2.5;0
83002;111456;58432;51772;46.45;EAC;649;1.11
83002;111456;58432;51772;46.45;DEMOCRATIE REPRESENTATIVE;0;0
83002;111456;58432;51772;46.45;ESPERANTO;18;0.03
83002;111456;58432;51772;46.45;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;3;0.01
83003;103432;56569;45406;43.9;HUMANITE SOUVERAINE;0;0
83003;103432;56569;45406;43.9;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;3;0.01
83003;103432;56569;45406;43.9;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;5002;8.84
83003;103432;56569;45406;43.9;LFI - UP;2929;5.18
83003;103432;56569;45406;43.9;La FRANCE REVIENT;22912;40.5
83003;103432;56569;45406;43.9;EUROPE ÉCOLOGIE;1895;3.35
83003;103432;56569;45406;43.9;FREE PALESTINE;2;0
83003;103432;56569;45406;43.9;PARTI ANIMALISTE;1204;2.13
83003;103432;56569;45406;43.9;PARTI REVOLUTIONNAIRE COMMUNISTES;17;0.03
83003;103432;56569;45406;43.9;PARTI PIRATE;19;0.03
83003;103432;56569;45406;43.9;BESOIN D'EUROPE;8345;14.75
83003;103432;56569;45406;43.9;PACE;2;0
83003;103432;56569;45406;43.9;ÉQUINOXE;144;0.25
83003;103432;56569;45406;43.9;ECOLOGIE POSITIVE;242;0.43
83003;103432;56569;45406;43.9;LISTE ASSELINEAU-FREXIT;629;1.11
83003;103432;56569;45406;43.9;PAIX ET DECROISSANCE;1;0
83003;103432;56569;45406;43.9;POUR UNE AUTRE EUROPE;0;0
83003;103432;56569;45406;43.9;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4154;7.34
83003;103432;56569;45406;43.9;LUTTE OUVRIERE;125;0.22
83003;103432;56569;45406;43.9;CHANGER L'EUROPE;4;0.01
83003;103432;56569;45406;43.9;NLP;2;0
83003;103432;56569;45406;43.9;URGENCE REVOLUTION !;45;0.08
83003;103432;56569;45406;43.9;PPL;3;0.01
83003;103432;56569;45406;43.9;L'EUROPE CA SUFFIT !;653;1.15
83003;103432;56569;45406;43.9;PRENONS-NOUS EN MAIN;2;0
83003;103432;56569;45406;43.9;FORTERESSE EUROPE;91;0.16
83003;103432;56569;45406;43.9;REVEIL EUR;5609;9.92
83003;103432;56569;45406;43.9;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;43;0.08
83003;103432;56569;45406;43.9;AR;711;1.26
83003;103432;56569;45406;43.9;FRANCE LIBRE;20;0.04
83003;103432;56569;45406;43.9;EUROPE TERRITOIRES ÉCOLOGIE;84;0.15
83003;103432;56569;45406;43.9;LA RUCHE CITOYENNE;1;0
83003;103432;56569;45406;43.9;GAUCHE UNIE;985;1.74
83003;103432;56569;45406;43.9;DEFENDRE LES ENFANTS;4;0.01
83003;103432;56569;45406;43.9;EAC;668;1.18
83003;103432;56569;45406;43.9;DEMOCRATIE REPRESENTATIVE;1;0
83003;103432;56569;45406;43.9;ESPERANTO;18;0.03
83003;103432;56569;45406;43.9;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
83001;52272;26450;25321;48.44;HUMANITE SOUVERAINE;0;0
83001;52272;26450;25321;48.44;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
83001;52272;26450;25321;48.44;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2367.5;8.95
83001;52272;26450;25321;48.44;LFI - UP;2600;9.83
83001;52272;26450;25321;48.44;La FRANCE REVIENT;9739.5;36.82
83001;52272;26450;25321;48.44;EUROPE ÉCOLOGIE;962.5;3.64
83001;52272;26450;25321;48.44;FREE PALESTINE;1.5;0.01
83001;52272;26450;25321;48.44;PARTI ANIMALISTE;586;2.22
83001;52272;26450;25321;48.44;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
83001;52272;26450;25321;48.44;PARTI PIRATE;8;0.03
83001;52272;26450;25321;48.44;BESOIN D'EUROPE;3440.5;13.01
83001;52272;26450;25321;48.44;PACE;0.5;0
83001;52272;26450;25321;48.44;ÉQUINOXE;65;0.25
83001;52272;26450;25321;48.44;ECOLOGIE POSITIVE;113.5;0.43
83001;52272;26450;25321;48.44;LISTE ASSELINEAU-FREXIT;346.5;1.31
83001;52272;26450;25321;48.44;PAIX ET DECROISSANCE;0;0
83001;52272;26450;25321;48.44;POUR UNE AUTRE EUROPE;0.5;0
83001;52272;26450;25321;48.44;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;1968;7.44
83001;52272;26450;25321;48.44;LUTTE OUVRIERE;80;0.3
83001;52272;26450;25321;48.44;CHANGER L'EUROPE;1;0
83001;52272;26450;25321;48.44;NLP;2.5;0.01
83001;52272;26450;25321;48.44;URGENCE REVOLUTION !;32;0.12
83001;52272;26450;25321;48.44;PPL;2;0.01
83001;52272;26450;25321;48.44;L'EUROPE CA SUFFIT !;311;1.18
83001;52272;26450;25321;48.44;PRENONS-NOUS EN MAIN;0.5;0
83001;52272;26450;25321;48.44;FORTERESSE EUROPE;4;0.02
83001;52272;26450;25321;48.44;REVEIL EUR;2695.5;10.19
83001;52272;26450;25321;48.44;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;6;0.02
83001;52272;26450;25321;48.44;AR;292;1.1
83001;52272;26450;25321;48.44;FRANCE LIBRE;4;0.02
83001;52272;26450;25321;48.44;EUROPE TERRITOIRES ÉCOLOGIE;48.5;0.18
83001;52272;26450;25321;48.44;LA RUCHE CITOYENNE;0;0
83001;52272;26450;25321;48.44;GAUCHE UNIE;469.5;1.78
83001;52272;26450;25321;48.44;DEFENDRE LES ENFANTS;1.5;0.01
83001;52272;26450;25321;48.44;EAC;287;1.09
83001;52272;26450;25321;48.44;DEMOCRATIE REPRESENTATIVE;0;0
83001;52272;26450;25321;48.44;ESPERANTO;10;0.04
83001;52272;26450;25321;48.44;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;3;0.01
84003;80132;43064;35845;44.73;HUMANITE SOUVERAINE;0;0
84003;80132;43064;35845;44.73;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
84003;80132;43064;35845;44.73;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;3387.5;7.87
84003;80132;43064;35845;44.73;LFI - UP;3470;8.06
84003;80132;43064;35845;44.73;La FRANCE REVIENT;19984.5;46.41
84003;80132;43064;35845;44.73;EUROPE ÉCOLOGIE;1531.5;3.56
84003;80132;43064;35845;44.73;FREE PALESTINE;0;0
84003;80132;43064;35845;44.73;PARTI ANIMALISTE;819.5;1.9
84003;80132;43064;35845;44.73;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
